price,retail_sentiment,retail_volume,big_player_volume,big_player_direction,retail_pnl,big_player_pnl,exploitation_signal,round,simulation
1299.213240486589,0.5242241823795584,199.130620338443,0.0,0.0,-296030.2219894206,286655.2698888587,0.0,79,0
1296.8181141846103,0.5102047412730181,198.0,0.0,0.0,-33693.438392003016,32165.87657654398,0.0,80,0
1366.513246261638,0.5040144421062028,198.5184777589271,0.0,0.0,994253.9492763655,-935986.1375675824,0.0,81,0
1384.7230070432013,0.5197782845627554,199.80850052200228,0.0,0.0,263402.7760543666,-244551.99598628812,0.0,82,0
1432.684403783031,0.5188801454587937,198.98887403725735,0.0,0.0,703321.3200767422,-644108.1485755065,0.0,83,0
1474.4997721915304,0.5264440670502064,199.50019866618052,0.0,0.0,621525.4710990906,-561568.706468344,0.0,84,0
1517.6323862185789,0.5311834497483217,199.44427605455238,0.0,0.0,649708.1967745266,-579258.9468336392,0.0,85,0
1494.362033681866,0.5354741550328125,199.49363468932785,0.0,0.0,-355163.91347787314,312514.3283551223,0.0,86,0
1501.7085675685585,0.5212169080840396,198.43905229704856,0.0,0.0,113588.2362756974,-98661.89606348578,0.0,87,0
1532.5526414441968,0.5167213667569878,198.79227507977308,0.0,0.0,483020.9356010638,-414227.28838222,0.0,88,0
1557.975504543271,0.5190403214949859,199.1305499863926,0.0,0.0,403182.4622324759,-341421.943382114,0.0,89,0
1573.1505484451693,0.5195403645553691,199.05671090942707,0.0,0.0,243683.03767960245,-203796.59677606093,0.0,90,0
1506.1497545597656,0.5171992955834839,198.8926531613413,0.0,0.0,-1089239.8469325844,899801.9289704633,0.0,91,0
1494.4291415968828,0.4943100494236421,197.78649663180587,0.0,0.0,-192863.19380529862,157404.55509760283,0.0,92,0
1486.9016258927513,0.4867063184301953,198.0,0.0,0.0,-125352.11903243353,101092.43127055738,0.0,93,0
1451.260238779974,0.4809947792564405,198.0,0.0,0.0,-600575.9689614339,478653.86386483617,0.0,94,0
1444.9366824602137,0.46817870952802965,197.820867843038,0.0,0.0,-107806.72111721747,84923.59335630748,0.0,95,0
1408.9235945700277,0.464600710304103,198.0,0.0,0.0,-621094.0527003194,483645.70138073515,0.0,96,0
1396.079900806939,0.4536000840828212,197.8809371053103,0.0,0.0,-224042.52297674923,172487.21623955123,0.0,97,0
1382.3493331747977,0.4495186396400021,198.0,0.0,0.0,-242223.83119558138,184397.68433776064,0.0,98,0
1334.5531299819029,0.4455500393486731,197.8642690931088,0.0,0.0,-852643.2767925874,641889.6454270253,0.0,99,0
102.02606736757023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
100.16283712817184,0.051524875477177906,86.14429309309273,0.0,0.0,-80.25332592132415,-0.0,0.0,1,1
100.19976509717678,0.038976364966818125,0.0,0.0,0.0,3.181133785293793,0.0,0.0,2,1
99.96740569854668,0.07515051533377407,69.84193881636416,0.0,0.0,-28.130651589790794,-0.0,0.0,3,1
105.45595456685874,0.1061213334497623,94.98622749004755,0.0,0.0,1116.8063323167764,0.0,0.0,4,1
115.95286906903652,0.16024369229479327,198.58769821770565,0.0,0.0,3676.7154934056543,0.0,0.0,5,1
127.54815597594019,0.22055562234253107,200.0,0.0,0.0,6372.307700174751,0.0,0.0,6,1
136.29816872736868,0.27492959129132927,200.0,0.0,0.0,6558.660937113334,0.0,0.0,7,1
149.92798560010556,0.3163013332193571,200.0,0.0,0.0,12942.331057969743,0.0,0.0,8,1
164.9207841601161,0.3611007310804726,200.0,0.0,0.0,17235.123875768815,0.0,0.0,9,1
181.41286257612774,0.40142018915547667,200.0,0.0,0.0,22257.051946548032,0.0,0.0,10,1
199.55414883374053,0.43770770142298027,200.0,0.0,0.0,28111.014392725403,0.0,0.0,11,1
217.81592553628101,0.47036646246373354,200.0,0.0,0.0,31950.07692606703,0.0,0.0,12,1
239.59751808990913,0.49796390203949953,200.0,0.0,0.0,42464.525012005084,0.0,0.0,13,1
263.5572698989001,0.5245970430186008,200.0,0.0,0.0,51502.927875003814,0.0,0.0,14,1
289.1811020704604,0.5485668698997921,200.0,0.0,0.0,60204.73515576818,0.0,0.0,15,1
318.09921227750647,0.5695713040907129,200.0,0.0,0.0,73728.46161746827,0.0,0.0,16,1
349.90913350525716,0.589043704864693,200.0,0.0,0.0,87463.29202476524,0.0,0.0,17,1
383.3398799115139,0.6065688655612749,200.0,0.0,0.0,98605.99763929959,0.0,0.0,18,1
421.67386790266534,0.6214199473195113,200.0,0.0,0.0,120735.2012595072,0.0,0.0,19,1
463.4905918047673,0.6357074837706115,200.0,0.0,0.0,140067.63230456,0.0,0.0,20,1
493.94277077459265,0.6483979533564986,200.0,0.0,0.0,108091.84118392078,0.0,0.0,21,1
524.1940063188496,0.651591447091002,200.0,0.0,0.0,113428.82751543936,0.0,0.0,22,1
576.6134069507345,0.6531424865501272,200.0,0.0,0.0,207033.5762218673,0.0,0.0,23,1
634.274747645808,0.6642577690781656,200.0,0.0,0.0,239269.20198306875,0.0,0.0,24,1
678.7412745915993,0.6742615233534004,200.0,0.0,0.0,193409.833951026,0.0,0.0,25,1
700.0058426702625,0.6761223004867294,200.0,0.0,0.0,96744.43169962466,0.0,0.0,26,1
737.5341083574688,0.6650033816644898,200.0,0.0,0.0,178242.75549242797,0.0,0.0,27,1
783.2923034764144,0.6628216946846581,200.0,0.0,0.0,226482.93944520768,0.0,0.0,28,1
819.4715731288528,0.6634905083225935,200.0,0.0,0.0,186307.3255338862,0.0,0.0,29,1
737.5244158159676,0.6589864878437856,200.0,1487.1834817438075,-1.0,-438381.2477910006,60935.22936579208,1.0,30,1
663.7719742343709,0.6047244734478388,193.40717040656006,1500.0,-1.0,-409050.4926884962,164997.7440446233,1.0,31,1
597.3947768109338,0.5555520071214692,189.09346969719263,1500.0,-1.0,-380840.10367102583,248063.7657753168,1.0,32,1
537.6552991298404,0.511632862870247,183.57586955349242,1500.0,-1.0,-353847.25508450466,312866.6057194251,1.0,33,1
483.88976921685634,0.47210563304414704,175.82984822430842,1500.0,-1.0,-328018.1764816782,362228.24001695873,1.0,34,1
435.5007922951707,0.4365301112375199,165.16506336925897,1500.0,-1.0,-303313.7173320618,398588.8813977912,1.0,35,1
391.95071306565364,0.40450943214950874,152.55047037271547,1500.0,-1.0,-279732.52577564865,424055.1121022875,1.0,36,1
431.14578437221905,0.3756887432287547,136.62467992657864,0.0,0.0,257269.61323089167,-411045.90437198343,0.0,37,1
456.48593958111616,0.4145494000889304,199.7533180098087,0.0,0.0,170539.61500999672,-265746.85713156994,0.0,38,1
502.1345335392278,0.43904789546793926,199.28662673479764,0.0,0.0,316323.5108917548,-478725.1805223384,0.0,39,1
533.9366969333337,0.4715726371041967,200.0,0.0,0.0,226723.28060020128,-333515.1226303848,0.0,40,1
582.7013582998496,0.49175259598575755,200.0,0.0,0.0,357404.8786318798,-511403.95117575646,0.0,41,1
613.0552916435088,0.5171708885447344,200.0,0.0,0.0,228540.16426067476,-318327.2683675748,0.0,42,1
670.8614496446341,0.5292776933407484,200.0,0.0,0.0,446794.07919476775,-606223.7853324745,0.0,43,1
737.9475946090977,0.5515911325248464,200.0,0.0,0.0,531937.9783833064,-703544.7113251924,0.0,44,1
791.0225869299054,0.5728615504554131,200.0,0.0,0.0,431456.0548819239,-556607.1827604541,0.0,45,1
843.6769633987218,0.5853638003867876,200.0,0.0,0.0,438567.66908518993,-552196.107145291,0.0,46,1
862.0112868391349,0.5951105963781582,200.0,0.0,0.0,156376.7063909459,-192275.41393324826,0.0,47,1
912.7097318172583,0.5883991086599447,200.0,0.0,0.0,442555.7457204819,-531683.8947246736,0.0,48,1
970.3795734645593,0.5955250643109943,200.0,0.0,0.0,514944.27582146,-604794.2107183554,0.0,49,1
1003.407015832772,0.6032655698447689,200.0,0.0,0.0,301513.3971262805,-346364.84804816626,0.0,50,1
1021.4443022109753,0.600443149631419,200.0,0.0,0.0,168273.05354554477,-189160.33176097568,0.0,51,1
1071.1759648838854,0.591714156853355,200.0,0.0,0.0,473901.8611212048,-521545.07130299835,0.0,52,1
1071.3970643609068,0.5952363762042046,200.0,0.0,0.0,2151.116146642114,-2318.7107832412894,0.0,53,1
1099.1202808814369,0.5798302166255189,200.0,0.0,0.0,275268.7489309529,-290738.45835490985,0.0,54,1
1133.3846102504513,0.5762609213443892,200.0,0.0,0.0,347069.4879739848,-359336.3089717568,0.0,55,1
1151.2957010021132,0.5750697659934975,200.0,0.0,0.0,185006.84284637112,-187836.89507084354,0.0,56,1
1163.2809939610884,0.5680112646869779,200.0,0.0,0.0,126195.28180849591,-125691.96634322456,0.0,57,1
1182.2683487860545,0.5594864624980578,200.0,0.0,0.0,203718.7078622676,-199123.87388239338,0.0,58,1
1220.9208344499177,0.5541938547951856,200.0,0.0,0.0,422439.8922905093,-405355.7091824056,0.0,59,1
1285.2026567648277,0.5557791463319489,200.0,0.0,0.0,715403.8365997099,-674135.2651573141,0.0,60,1
1229.289726735781,0.5642076809014663,200.0,0.0,0.0,-633447.5314884331,586369.156216516,0.0,61,1
1288.1618790770249,0.5349367395460306,197.95417587075536,0.0,0.0,678687.2969570853,-617403.0635677982,0.0,62,1
1311.5511640713603,0.5438679656444486,200.0,0.0,0.0,274289.23440550984,-245287.72324239262,0.0,63,1
1284.682360730758,0.5408684723587242,199.89969806721356,0.0,0.0,-320466.41880163224,281778.07056778617,0.0,64,1
1292.5468220145992,0.5225382397607418,198.8466024597286,0.0,0.0,95368.03648815474,-82476.04846871247,0.0,65,1
1288.794559370136,0.5168178166666729,199.2909655578302,0.0,0.0,-46248.60276895846,39350.66682417822,0.0,66,1
1251.902063436218,0.5079824396700082,198.97519010494506,0.0,0.0,-462065.85530644964,386898.3739584864,0.0,67,1
1260.620767465303,0.48944464580580493,197.6934250397857,0.0,0.0,110927.99506965968,-91434.64887603417,0.0,68,1
1221.5498630990774,0.48737684503841505,198.86205940999434,0.0,0.0,-504845.66506878356,409743.7428862742,0.0,69,1
1210.7623641099285,0.47000189620566146,197.21011044889752,0.0,0.0,-141524.49025352328,113130.48120832977,0.0,70,1
1181.358249758581,0.46309546225539316,198.0,0.0,0.0,-391571.9483265064,308366.3423207577,0.0,71,1
1222.280811898365,0.4507178421356662,197.34970218454973,0.0,0.0,553051.4437619824,-429162.41770297807,0.0,72,1
1224.1768879700487,0.46337400692787073,199.05902346004882,0.0,0.0,26000.491754734096,-19884.497659090328,0.0,73,1
1231.937600183531,0.46136726488161345,198.0,0.0,0.0,107961.74216378895,-81388.01293179892,0.0,74,1
1273.497293477532,0.4618527011755984,198.47104164899366,0.0,0.0,586388.7524821681,-435844.1290191852,0.0,75,1
1311.8283223214576,0.4730601084488892,199.1878708681439,0.0,0.0,548455.0734770286,-401984.5325302625,0.0,76,1
1315.7542320257915,0.48178303604653905,199.24642019477267,0.0,0.0,56955.531474810894,-41171.73540210808,0.0,77,1
1327.1770898102945,0.478861142507928,198.65819934329429,0.0,0.0,167990.86673164833,-119793.6054719495,0.0,78,1
1257.843882232594,0.47855010691398187,198.76587292879614,0.0,0.0,-1033429.854856249,727110.069245175,0.0,79,1
1265.5622818786987,0.4548884684133806,194.14639915730922,0.0,0.0,116554.83773118745,-80944.27327412616,0.0,80,1
1310.7504327597433,0.455602277625253,198.0,0.0,0.0,691205.4743592731,-473896.429490237,0.0,81,1
1334.8962884628193,0.4681625847508814,199.14951539196116,0.0,0.0,374133.78370914684,-253222.01908186806,0.0,82,1
1331.900856886994,0.47283862998375265,198.87376060119846,0.0,0.0,-47009.56261269319,31413.640542688387,0.0,83,1
1315.620026389283,0.4683338351326913,198.0,0.0,0.0,-258738.0460548998,170740.0566646645,0.0,84,1
1325.0460488439778,0.4602203229970678,197.94892398021005,0.0,0.0,151666.24829216048,-98852.42698542049,0.0,85,1
1353.241014813541,0.4611565131455853,198.47577421375203,0.0,0.0,459250.22023759776,-295685.7813843309,0.0,86,1
1357.1564703078095,0.46766242715073647,198.85549214479363,0.0,0.0,64554.27958248098,-41062.100182996684,0.0,87,1
1306.3349020227438,0.4661120195880954,198.46252856057157,0.0,0.0,-847993.4984652054,532975.1114354562,0.0,88,1
1308.9029053114532,0.44881033769795914,196.39276531911406,0.0,0.0,43354.36507099077,-26931.12167041705,0.0,89,1
1322.0728765300983,0.44842941536098435,198.0,0.0,0.0,224931.33726757407,-138115.9046192158,0.0,90,1
1283.576512608183,0.4513849667237315,198.0,0.0,0.0,-665105.7682996081,403718.4318291072,0.0,91,1
1291.347547301664,0.43865594663527935,197.05864607790244,0.0,0.0,135791.3944961782,-81496.26667353138,0.0,92,1
1290.887559095018,0.4409595838499325,198.0,0.0,0.0,-8128.442314583904,4823.980722533872,0.0,93,1
1351.9790947788376,0.44041441053222846,198.0,0.0,0.0,1091643.4179757715,-640678.1438977144,0.0,94,1
1305.0031556696715,0.4586059073514335,199.24397143476597,0.0,0.0,-848742.5620193582,492645.2926650498,0.0,95,1
1307.943155119822,0.44304445515178487,196.54436321650016,0.0,0.0,53698.675697007595,-30832.313669953994,0.0,96,1
1311.618803446767,0.4433574476960587,198.0,0.0,0.0,67857.96102049889,-38547.19841903755,0.0,97,1
1325.0252802452358,0.4438669145886257,198.0,0.0,0.0,250158.07880396524,-140596.18202928256,0.0,98,1
1347.181372582273,0.4473433468844707,198.0,0.0,0.0,417808.38726941444,-232355.0055769682,0.0,99,1
105.86681514773096,0.0,0.0,500.0,1.0,0.0,2406.0639806302506,-0.0,0,2
116.45349666250407,0.0755407707701498,200.0,0.0,0.0,1058.6681514773104,5293.3407573865525,0.0,1,2
128.0988463287545,0.1435274644632846,200.0,0.0,0.0,3493.6048998751276,5822.674833125213,0.0,2,2
140.90873096162994,0.20471548878710596,200.0,0.0,0.0,6404.942316437726,6404.942316437726,0.0,3,2
154.5135154333394,0.2597847106785452,200.0,0.0,0.0,9523.349130196615,6802.392235854725,0.0,4,2
169.96486697667333,0.3086334223410098,200.0,0.0,0.0,13906.216389000549,7725.675771666971,0.0,5,2
186.96135367434067,0.35331085087705866,200.0,0.0,0.0,18696.13536743407,8498.243348833668,0.0,6,2
205.65748904177477,0.3935205365595024,200.0,0.0,0.0,24304.975977664326,9348.067683717049,0.0,7,2
225.25382951376872,0.42970925367370205,200.0,0.0,0.0,29394.510707990932,9798.170235996977,0.0,8,2
247.7792124651456,0.4612968734630772,200.0,0.0,0.0,38293.1510173407,11262.691475688442,0.0,9,2
271.93034691177803,0.49070795688691926,200.0,0.0,0.0,45887.15544860161,12075.567223316213,0.0,10,2
299.1233816029559,0.5166574438541602,200.0,0.0,0.0,57105.37285147347,13596.517345588922,0.0,11,2
329.0357197632515,0.5405324702388942,200.0,0.0,0.0,68798.37776867996,14956.169080147816,0.0,12,2
357.65609157605496,0.5620199939851545,200.0,0.0,0.0,71550.92953200864,14310.185906401728,0.0,13,2
392.3979685978134,0.5785129103163027,200.0,0.0,0.0,93803.06795874782,17370.938510879227,0.0,14,2
431.6377654575948,0.5956123065996525,200.0,0.0,0.0,113795.41089336605,19619.898429890698,0.0,15,2
456.0813548973339,0.6115918467098371,200.0,0.0,0.0,75775.12726319113,12221.794719869536,0.0,16,2
501.68949038706734,0.6147477760946976,200.0,0.0,0.0,150506.8471161204,22804.067744866727,0.0,17,2
535.8042970894548,0.6288137692553775,200.0,0.0,0.0,119401.82345835629,17057.403351193756,0.0,18,2
577.5268985882159,0.6336835065333175,200.0,0.0,0.0,154373.62554541582,20861.30074938052,0.0,19,2
629.0871670013047,0.640758658145094,200.0,0.0,0.0,201085.04681104634,25780.134206544404,0.0,20,2
674.0505854465183,0.6499102837386336,200.0,0.0,0.0,184350.01562537585,22481.70922260681,0.0,21,2
729.2682986263713,0.6536488104741494,200.0,0.0,0.0,237436.16667336805,27608.856589926516,0.0,22,2
764.8762237584814,0.6597553071851806,200.0,0.0,0.0,160235.6630944952,17803.96256605502,0.0,23,2
817.0526687199153,0.6555331285989153,200.0,0.0,0.0,245229.2913187396,26088.22248071698,0.0,24,2
861.0227478785878,0.6577926514594286,200.0,0.0,0.0,215453.3878774949,21985.03957933622,0.0,25,2
917.8199595332691,0.655423242602331,200.0,0.0,0.0,289665.77943887457,28398.605827340645,0.0,26,2
955.9720988032402,0.6570433518614718,200.0,0.0,0.0,202206.33813084706,19076.06963498557,0.0,27,2
860.3748889229162,0.6505680676989334,200.0,1153.0784018619668,-1.0,-525784.6543417822,7316.934055471512,1.0,28,2
774.3374000306246,0.595773835485797,195.8175656394427,1247.8648909577407,-1.0,-490188.5550392843,109870.8065934231,1.0,29,2
696.9036600275622,0.5464590264939743,192.61475747103128,1341.309666530462,-1.0,-456095.79419908975,199128.4606876237,1.0,30,2
627.213294024806,0.5020754944439587,185.64433911037503,1407.8136114847118,-1.0,-423511.49466895795,275009.3183346483,1.0,31,2
564.4919646223254,0.46213031559894474,176.8316982651428,1432.7813719064056,-1.0,-392344.61880750157,336591.3333273378,1.0,32,2
508.0427681600929,0.4261790156498465,165.6870543197036,1458.645968784895,-1.0,-362577.4728618534,384541.57500008086,1.0,33,2
554.0641288275767,0.3938210951511805,151.80485771306084,0.0,0.0,302723.96568266326,-347069.8112739796,0.0,34,2
571.9143981546719,0.4279639360033826,199.8851073798829,0.0,0.0,120520.48860985022,-134617.6974493905,0.0,35,2
612.4360659754797,0.4409618274581411,198.8122136633239,0.0,0.0,281669.95809049153,-305593.9111555085,0.0,36,2
658.0631689161825,0.4654226561968614,199.77075005220092,0.0,0.0,326251.4150173913,-344096.51902788854,0.0,37,2
716.1645792108112,0.48843519991272677,200.0,0.0,0.0,427061.15449539595,-438171.43198802735,0.0,38,2
759.5096251623128,0.5125920003186542,200.0,0.0,0.0,327266.87577970244,-326886.4001380716,0.0,39,2
787.5573931184175,0.5268648662157562,200.0,0.0,0.0,217377.82353050946,-211522.07127286302,0.0,40,2
818.044180731114,0.5317275304806772,199.59299431892944,0.0,0.0,242372.04203776186,-229915.92316314252,0.0,41,2
845.1443191623496,0.5367549432384036,199.6640677889132,0.0,0.0,220857.91075565768,-204375.52898067972,0.0,42,2
920.0380061050317,0.5392166553775696,199.56796669898597,0.0,0.0,625310.8183951357,-564810.2840899855,0.0,43,2
993.3368453085909,0.5583704319664013,200.0,0.0,0.0,626638.8698373195,-552782.7495755781,0.0,44,2
1037.983603034837,0.573439233428396,200.0,0.0,0.0,390618.80403138,-336703.2515618691,0.0,45,2
1062.4570470287604,0.576515436569749,200.0,0.0,0.0,219015.21871613417,-184566.3288742504,0.0,46,2
1119.28152956243,0.5713282843539629,199.61813214327236,0.0,0.0,519881.8401611306,-428541.4890532956,0.0,47,2
1167.4326427283245,0.5774972964692495,200.0,0.0,0.0,450151.02944358083,-363131.32677380124,0.0,48,2
1189.9801198649996,0.5794917959436062,200.0,0.0,0.0,215299.43105065078,-170041.66154651085,0.0,49,2
1186.6974822052102,0.5723181461062979,199.5345127591006,0.0,0.0,-32000.73467535817,24755.99192504768,0.0,50,2
1197.8178593065368,0.5568515539959702,198.96868113312604,0.0,0.0,110622.55071863541,-83864.25620352928,0.0,51,2
1151.9690145166235,0.5479196770124479,199.13894847374067,0.0,0.0,-465218.4886492092,345768.7838336401,0.0,52,2
1172.6415419375585,0.52031003015047,197.6570143733836,0.0,0.0,213861.132092899,-155901.73968083944,0.0,53,2
